imdb_id,review title,review_rating,review
tt15791034,"""Barbarian"" is one of the most thrilling theatre experiences I've had in 2022",8,"""Barbarian"" is nerve-racking - from the opening seconds, not minutes, but seconds of the film, director Zach Cregger immediately immerses viewers in an experience that leaves knuckles white, nails bitten, and minds consistently wondering what on God's green earth could possibly happen next.Viewing ""Barbarian"" without any knowledge of what it is about is the optimal viewing experience; however, even if you've seen the trailer for this film, you'll be happy to know that it spoils basically zero of the twists and turns this movie has to offer. Thus, I do not want to spoil anything either, which makes this an incredibly hard review to write! So, what I will do is attempt to explain the basic premise of ""Barbarian,"" and what makes it one of the most thrilling theatre experiences I've had in a long time.Starring the beautiful Georgina Campbell as a lone Airbnb renter who is staying overnight at a house in Detroit, Michigan, ""Barbarian"" opens with Georgina's character, Tess, arriving at her rental to find that another man - played by Bill Skarsgård - is already occupying the home. Claiming that this incident is the result of a simple mixup of double booking, Bill's character Keith invites Tess in to stay the night, promising that, in the morning, they will both get this situation sorted out. From that point on, the movie becomes a razor sharp thriller that will infect audiences with its inherent uneasiness.Is Keith truly a stranger caught up in an innocent mistake, or is he someone, or something, more nefarious? And is the rental property all it seems to be, or is there a greater mystery to be uncovered beneath its welcoming surface? ""Barbarian"" begins by introducing question after question to its audience, ensuring that viewers remain on the edge of their seat trying to predict what will next occur. Second after second and minute after minute, this movie is full of surprises, to the point where, after the 45 minute mark, my expectations were blown out of the water to the point where it felt useless trying to guess what would happen next, because I hadn't the slightest idea what could possibly happen next. And that is the highest compliment I can give this movie because, regardless of how you choose to describe this movie, you cannot claim it to be predictable. And on a side note, the fact that the characters actually made intelligent decisions and thought things out only made the viewing experience more tense, because, since everyone was already doing what I assumed a smart person would do, I had no idea how the scenes and sequences would progress. And I also want to pay my compliments to the soundtrack, the direction, and the cinematography, all of which combined perfectly to create a truly chilling experience.I feel like this is a vague and poorly written review, but only because I do not want to spoil anything for anyone. You may have seen the teasers claiming that this film is so scary that people are screaming, vomiting, and passing out in the theatre - while that is just false marketing at its finest, I will say that ""Barbarian"" did induce a physical reaction from me at parts - I could feel my heart practically beating out of my chest during certain sequences due to the suspense. So, while I don't necessarily find this film to be scary, it is one of the most adrenaline pumping experiences I have had in a long, long time. If you are at all a fan of thrillers, I'd recommend seeing this on the biggest screen you can find, and preferably late at night. This isn't the most horrifying movie you'll ever see, but it is sure to get your blood pumping."
tt15791034,I mean... she's pretty stupid,6,"It's hard to root for a movie when the main character is a nonsensical idiot. Like, what moron books an Airbnb in the slums? She keep staying in the house even though creepy s*** keeps happening. Then it turns into the Blair Witch Project meets the Hills Have Eyes with some stupid backstory. The whole side plot with the sex assault actor was so pointless and just dragged on and didn't go anywhere. Is this still the same movie?? When the sexy mutant did a swan dive off the top of the building I lmfao'd so hard. Baaaaaaby. The story was literally just all over the place. I'm scratching my head as to why this movie is rated so highly when there are far better scary movies, with far better stories, rated so much lower."
tt15791034,Did they change the writer halfway through?,4,"The first act is pretty good. Atmospheric, nuanced, interesting, decent acting - especially from Skarsgard. I did have to really suspend my disbelief a lot to allow the film to move forward though. Double booked AirBnB, no hotel rooms available, the main charcater had done no research on the area before arriving. Really?The second act started well and was enhanced because of the events of the first. It works because it sets the audience up in a position where we have more knowledge than the newly introduced characters. It added tension and I was interested in what direction they would take the story.I liked the way the first two acts played with the personalities / backgrounds of the male leads. Hinting and leaning into social stereotypes but leaving a few clues to the real intentions. It works quite well. I may be crediting the writers too much here, but I think I get the underlying message of this film, but it just gets lost by the end.The longer the film goes on (and it does feel a bit overlong), the more ridiculous it gets. It feels like it's written by two different people; or they spent so much time on the first half of the movie they had to rush the rest. There are some truly stupid moments that are almost farcical comedy. All the tension drained out of the film, and it just became a series of ridiculous scenes strung together. Events are telegraphed way ahead of time. All the nuance is gone.It's so disappointing that something so creepy and initially interesting can go so wrong. Ignoring the stupid decisions made by the main charcater in the first act, I would have scored it a 7. The acting is good, the direction is solid, but the story just drags it down so much that by the end I can only give it a 4."
tt15791034,"Square footage is important, but it's location, location, location.",7,"It was intriguing from the beginning. The whole time I said no, no, no. I usually can figure this stuff out. I never expected this plot. Not really gory, but it's a thriller. Justin Long is great.I understood Tess staying at this house when she arrived at night. I did not understand it when she saw the neighborhood or got the warnings. I would have slept in my car.It was filmed in Bulgaria, but they seem to understand the universal perceptions of Detroit. Whoever wrote the movie did a great job. It's nice to have a plot with some twists. Most stuff out of Hollywood has an agenda. They seem to also remake already great movie. This movie and The Watcher seem to have fresh ideas."
tt15791034,A cult film if there ever was one,7,"This movie is textbook, to a T, the very definition of a cult film. This is the most ""culty"" film I've seen since rocky horror.I don't really want to say much (or compare this to other films) because anything written will give expectations and this film is absolutely best if you go in blind and with zero expectations. I would really, really recommend avoiding all reviews and any discussion of this film prior to seeing it. If you're a horror fan this movie should be at the top of your list.I will say that the person who made the trailer deserves a major award because the trailer gives away *nothing* at all, which is exactly how a trailer should be and trailers like this are so rare.7/10."
tt15791034,"I ""get it,"" but still hate it.",,"Yes, I love the tonal switches. That is brilliant. But allowing the characters to keep doing the dumbest thing possible, is distancing. Also, it contains many plot holes. I don't require constant explanations, but...1) Who built the tunnels?2) Who is The Mother. All of those tapes.3) ALL of Detroit was booked for a convention?4) Flashback was 1980 - how many ""generations"" could be fostered, since then? (Granted, the scenario probably started much sooner than 1980.)5) Who was the neighborhood ""watchdog"" guy? WHY would he stay there?6) WHO survives a gunshot wound, and a fall from a likely six-story water tower?The raving Rotten reviews, fascinate me. Yeah, the director grabbed a bit of ""Psycho,"" ""Texas Chainsaw Massacre,"" ""Blair Witch,"" etc. WHY are the critics FAWNING over this?And, yes, it %$#@ bothers me, that I had to Google, while sitting in the theater, to see if there happened to be, an extended after-credit sequence.Once again...the characters kept doing the most idiotic things, to extend the plot.Meh."
tt15791034,A fun ride.,7,"I went in totally blind, with no expectations whatsoever as I only heard of this movie the day I decided to watch it. I think that's the best way to enjoy it.This is campy horror film that has all the classic tropes from horror movies of a home invasion, with some fun twists and turns in it. This is definitely more of campy film though. Not quite as a campy as movies like Child's Play or Leprechan, but definitely not a true horror movie that will give you nightmares like the Ring or the Excorcist.Bill Skarsgård really does a great job setting things up, and Georgina Campbell serves well as the classic ""damsel in the distress."" Justin Long is truly hilarious. This pokes fun at a lot of hororr movie tropes while still being scary enough to have audiences jumping out of their seats. It's a movie that's best seen with a lot of friends in a packed theater. But I don't think it will be a horror classic."
tt15791034,Flawed but pretty entertaining n scary.,8,"I saw this few weeks back n enjoyed it inspite of the movie having tons of flaws.I started this on Amazon Prime n went to sleep after 30 mins of viewing. To my surprise when I tried resuming it the next day, it was not playing n on the contrary the movie went in the rental category.Tried searching on Netflix but it wasn't there n then voila, the next day it appeared on Netflix as newly added.The movie has tons of tension, solid suspense, very well paced, good acting n inspite of some scenes being shot in darkness, one can make out wots going on.Now lets discuss the bad points.When the cops confronts the lead female character n doubts her, she cud have easily got herself identified. Her car is parked right in front but she fails to mention it? She could have asked them to check her license plate and the cops could find out who she was.A malnourished women who was held captive for so many years has super human strength.Our final girl survives a fall from a height, she even survives a gunshot wound n there is absolutely no bleeding.Our final girl is thrown off from a water tower, but a malnourished woman jumps after her seconds later and catches our final girl mid air, cushions her fall, defying law of gravity."
tt15791034,You're gonna lose your life in Detroit Rock City.,6,"Barbarian features a warped premise that could have been amazingly terrifying and unique, but which doesn't quite click, despite a decent cast and solid direction from Zach Cregger, who also wrote the film. I think my issue is that the basic set-up offers opportunities to go to some seriously dark and twisted places, but the final product only goes part of the way.Georgina Campbell plays Tess, who books an Airbnb in Detroit so that she can attend a job interview; however, when she arrives in what appears to be very bad neighbourhood, the property is already occupied by a young man, Keith (Bill Skarsgård), who claims that he has also rented the house. With nowhere else to go, Tess accepts Keith's offer for her to stay the night. Tension and uneasiness is established, Keith's behaviour seemingly off.Keith, as it turns out, isn't the danger, for unbeknownst to either of the occupants, hidden behind a secret door in the cellar is a network of rooms and passageways, home to a hideous inbred mutant mother who captures people to keep as her 'babies'.That sounds messed up, and it is, but Cregger's script doesn't fully exploit it's potential. At it's weirdest, disgraced Hollywood actor AJ (Justin Long), owner of the house, is forced to suckle from the mutant mother's breast (Long sure picks 'em!), but I wanted much more from the film: the mother should have been seen putting AJ in a diaper, spooning disgusting food into his mouth, putting him in a cradle etc. AJ is such a slimeball that he deserves to suffer more.I would also have liked to have seen more of the backstory: a flashback shows weirdo Frank (Richard Brake) preparing for the birth of one of his children by shopping for baby goods, but the film glosses over how he abducted women and used them to bear his kids in his underground lair, and how these children grew up to have more children, until the result was the deformed mutant we see in the film. The comparisons to Josef Fritzl are interesting and it would have been good to have seen them explored further.However, when all is said and done, Barbarian is still a fun ride, with plenty of atmosphere, another enjoyable turn from Long, a great 'creature', and a bit of gore, so I doubt horror fans will come away disappointed. I just wanted it to be crazier.6/10."
tt15791034,Two Movies in One...,8,"When i watched barbarian i felt like i manipulated in all different directions..in a good way, i couldn't guess where the plot was going and it wasn't obvious who was the bad and who the good one... extra credits to the trailer that didn't expose anything... not even the so called 'mama' and in general the movie didn't let you predict anything...The first act was great... the second one it could be better.. i felt like it was two different movies.. the second part was kind of sequel that rarely is better than the authentic first movie. The First movie always has the atmosphere vibes and the jumpscares... and the second one the visuals and the brutal scenes...Well it was just like that. It was good horror stuff.. i can't denny it. Maybe a better balance was needed comparing the first act to the second.. it's kind of weird how they use the same set up for different outcomes."
tt15791034,"Loved Some Sections, Others Left More To Be Desired",7,"For most I think this is one of those either you love it or you hate it movies. After viewing a couple of days ago I still am having issues deciding on which side of that divide I fall. For me, the opening act was exceptional. Skarsgård was fantastic in his role and Campbell also played her part excellently ( for the entire film really), but the two together had a perfect horror chemistry for me. I really was craving more screen time with both of them.The movie then tries to combine a couple different backstories and attach them all together. I would say this was done with moderate success. The exposure of the character flaws was achieved through these backstories that helped the movie display the themes it set out to, however I felt a lot of time was wasted on irrelevant scenes. I suppose this was an attempt to keep you on your toes, but after knowing how the story ends I would have liked other areas of the story to be explored in a little more detail. Specifically, focusing a little bit more on ""the mothers"" history could have been quite powerful and informing. Instead, the audience is tasked with having to sort of use its imagination to envision exactly how ""the mother"" became what she is.Overall, it was fine, loved some parts and hated others. However, I definitely don't see how this would ever be elevated to the level of a ""classic""."
tt15791034,Destined to be a cult/midnight movie.,10,"Takes it's time and has a massive second act hook that absolutely changes the film, really a huge sucker punch with absurd comedy. It's baffling at times, absolutely insane and there isn't another film you're going to see like it for years. The craziest horror theater experience I've had since Tusk. It's dark, it's funny, it's shocking. Could not recommend a film more, go see it while it's still in theaters to see with a crowd and hear their reactions.GO IN BLIND AND DO NOT WATCH TRAILERS!!! You deserve to experience this wildness for yourself. It's also shot beautifully and the performances all are pitch perfect for the scenes they are in. Justin Long is a blessing and we do not deserve him."
tt15791034,Well...,6,"The first half of the movie was very engaging. And let me just point out that the cinematography was some of the best I've seen in recent movies- you get to clearly see what is happening, as well as what's happening in the background at the same time. Camera shots are lined up really well, no shaky cam and don't cut back and forth, which is sorely missing from modern movies especially in the horror genre to build tension. Both actors give excellent performances. Gave this part 8/10.Then the second half of the movie happens. Oh ok, this is different but how does it relate to the first part?? Oh ok I see, I can roll with that. 7/10.But in the last 30 or so minutes, it REALLY falls apart. It's like they didn't really know how to properly build the final act and just threw whatever they could out there. 3/10.It's a movie that I liked and didn't like at the same time. Do I recommend it? Yeah I'd say at check it out for the awesome cinematography and main character."
tt15791034,TRASH,4,I rarely write reviews...but goddamn that was some horrible writing. How did the studio OK this mess and how are people rating it 7??Incredible first act that gets followed by a completely irrelevant and incohesive mess-it's like they got a different writer for Act2 and 3.The first two characters had chemistry; the suspense and dread builds as you try to ascertain the guy's intentions. There could have been multiple possible twists...sadly the movie switches gears and introduces banal scenes that destroy the mood and ruin its entire potential.Don't waste your time; don't watch this trash.
tt15791034,Fairly weak,,"This is like about three movies glued together, and they get worse as they go. Starts off well enough but when they drop a big reveal pretty early and there's still over an hour to go you know it's going to either be really good or really bad. Sadly it's the latter.It borrows from other, better horror movies and spends way too much time with people slowly wandering along dark tunnels. The plot doesn't pay off, could have been much better. Turns out it's just weirdos living in tunnels, nothing more. And the lead character makes the classic stupid decisions of horror movie cliche. After being trapped for ages, the first thing she wants to do after escaping is go back in.Ending is dull too, overall could have been much better with a better script."
tt1877830,DETECTIVE BATMAN AT ITS PEAK!,9,"Detective Batman at its peak! Great storyline. Just as dark a universe as we've come to expect from DC. The gloomy, gritty, dark tone of this film is exactly what I wanted. When you think the movie is over, there's more. Beautiful cinematography. Great score."
tt1877830,Not For Everyone,8,"I just got out of The BatmanThis movie really won't be for everyone!! Easily the darkest Batman movie yet. It is gritty, depressing and not a fun movie at all.This isn't your usual comic book movie, it's a detective movie, with more in common with Se7en, than previous Batman movies. The first two thirds of the movie are amazing, at one point I turned to my son and said ""This is a masterpiece"" everything works and is brilliant, I was 100% enthralled, but boy does it drop the ball in the final act.Of the cast Pattinson is great, Collin Farrell is ok, Zoe Kravitz was fine too, but she has zero chemistry with Pattinson (Keaton and Pfeiffer they are not), Paul Dano though, was incredible, especially in the scene in Arkham, whilst Geoffrey Wright is as great as he always is.On the downside, It does have some pacing issues, and is really too long (though I'm not sure what I'd cut), and I really wasn't keen on the ending (I don't know if it is a comic book storyline they did), as I think the final act really lets the movie down!! It's here, in the final act, that you feel the movies run time!!I was surprised there were only 36 other people in my screening."
tt1877830,"Perhaps not the definitive version, but definitely a worthwhile take",9,"The Riddler(Paul Dano, spot-on. How did it take this long for him to get a role like this?) targets public officials, revealing their corruption, and killing them in gruesome fashion(how did this get away with a PG-13 again? Oh, right, as long as you don't show the details, then you can get away with almost anything, by now. Even a barely toned down Jigsaw). In order to stop him, it will be necessary for the Bat and the Cat(with amazing chemistry), together, to stop the rat. Thanks, Matt.I really did not think that we needed yet another film dealing with Bruce Wayne's alter-ego. How about Nightwing? I know it's not likely, but part of me still holds out hope that Grayson will be turned into a feature(if you've never checked out the trailer on YouTube, you're missing out). But somehow, this managed to convince me. Fingers crossed for at least one sequel. Robert Pattinson is incredible here. Seriously, can we just stop freaking out every time the role is recast? The closest we've come to someone who shouldn't be doing it is George Clooney, and it's not like anybody came out of that flick looking good. He took that job after doing From Dusk till Dawn. There was good reason to think that he was going to be badass. Honestly, everyone here gives a strong performance.Something that will definitely appeal to some more than others, is the genre and tone. This is essentially Se7en meets Zodiac. It is not paced like a typical massive blockbuster. While the action is great, especially the martial arts, not to mention that car chase, there's less of it and it is smaller scale than for example the Nolan trilogy(which also has far more escalation). Essentially, this just isn't focused that much on that aspect of the titular icon. And I think we can all agree that we've had some great entries that deliver that. This is more interested in conveying to the audience that there's a reason he's called the world's greatest detective. We've barely seen it outside of the animated ones before, so I'm very happy with that choice by them.In addition to what I've already mentioned, this features some drugs, suggestive material and strong language. I recommend this to any fan of Batman. 9/10."
tt1877830,"Long, yet interesting",10,"3 hours hero movie...
It might be quite an adventure for those who expect action-packed movies like Avengers or The dark knight.The batman is not an action movie. It's a noir detective film..
Just enjoy the dark, moisty mood this movie has.If you enjoyed movies like Zodiac, Se7en i'm sure you'll love it
Go to the theatre immediately."
tt1877830,Everything I wanted and more,10,"I have been absolutely fizzing to see 'The Batman' from the day it was announced, but even more so from when I first heard it described as being inspired by 'Se7en' - one of my favourite psychological thrillers of all time. Were we finally going to get the raw and gritty Batman film I'd always dreamed of seeing? We certainly were.Where to begin? The biggest thing that struck me with this film was just how much time we got to spend with Batman, as Batman. There is very little of Bruce Wayne in this movie and I'm absolutely fine with that. The movie is Batman's story and we are with him from start to finish. We even get some narration from him, which I'm not quite sure how I feel about just yet. It was very good narration but I'm not sure he's a character I want it from.The Riddler in this movie is phenomenal. After The Joker in 'The Dark Knight' this is absolutely my second favourite Batman film villain. He was clearly inspired by the Zodiac killer and what an inspired choice. Also the use of the riddles in the film is nothing short of genius. These are very clever riddles and puzzles and make Batman have to do some serious detective work - something I've always wanted more of from him in the previous films.This is my favourite incarnation of Catwoman to date. I haven't loved her character's place in the films in the past. I've found she slows everything down and brings out a dull side of Batman that I haven't enjoyed. In this film though she was used perfectly. She's the love interest and a villain/anti-hero all in one. That is massive because it saves another thing that can often bog down a Batman film - the pointless love interest.The Penguin was probably the one letdown for me. From what I'd seen in the trailer I suspected this may be the case. I'm wondering if they were using this movie as a set-up for him and then in the second film he will evolve and have a lot more to do. In this one though I just found him quite a dull screen-presence.Robert Pattinson as Batman blew me away. He looked great and his voice was perfect. He was extremely intense and very menacing. Even though I knew he was more than capable of playing the role, I think I still needed to see the end product just for confirmation that he had what it takes. He absolutely did and then some.The film has quite a unique feel. There are scenes and sequences in this film that would feel out of place in both Tim Burton's Batman universe and Christopher Nolan's universe. But then there are little aspects from each of their respective films which clearly inspired parts of 'The Batman'. It basically took the best things from each of them and then twisted them into it's own style - while obviously adding a lot of its own stuff also. It's very well done in that sense.The Batmobile in this movie is awesome. There's just no other way to put it. The sound it made and the vibrations it sent through my cinema chair were bone-chilling. The chase sequence in this movie with The Penguin is one of the best I've ever seen.The film is long at just under 3 hours but it really never feels like it. There's a short period in the middle of the movie where everything slows down for a little while. That really is the only flat part of the movie however. The rest happens at a break-neck pace.It's hard to find enough good things to say about this movie. I need to see it again and digest a couple of things for a little longer, but for now I have it firmly sitting in second place behind 'The Dark Knight' in my order of favourite Batman films. 10/10."
tt1877830,The Batman Year 2,10,"Approaching this review holistically as my favorite Batman is Kevin Conroy (sorry live action movies) - my credentials - an average fan, have read most of the Detective and Batman comics, watched most the DC animated shows and movies as well as live action films and played all the Arkham games and also the Telltale series.To avoid spoilers, just commenting on the actual acting more than plot.I didn't like the Batman voice but midway through it grew on me. Acting wise Mr Pattinson is impressive (but my favorite roles of his are as Neil, Cedric Diggory and Rev. Teagardin) - as Batman, remember this is Bats in year 2 and Mr Pattinson nails it as well. A fine actor (not better than Mr Keaton but that is childhood nostalgia maybe however just as batty as Mr Bale..Mr Affleck was awesome as well but scripting for him was below par).Ms Kravitz was maybe born to play Selina (at least this gritty version). I honestly disliked Ms Kravitz in X-Men and Grindlewald but liked her in Big Little Lies. I was skeptical given her lack of martial arts but it is evident she gave her best during training and for me, her portrayal of Selina was perfect. Chemistry wise though, needed some work between Bats and Cats but nothing worth losing a star over.Mr Dano, wow; Saw like sadist perhaps inspired by Mr Spacey a bit, a Riddler far from the kooky ""riddle me this"" we have come to know and enjoy but he gave in a performance no less than his stellar efforts with Daniel Day Lewis. I have become a fan of Mr Dano's acting.Mr Serkis, just when I thought a re-imagining might go awry, there is Mr Serkis. He portrays Alfred so naturally, it's as if he is Alfred Pennyworth.Mr Wright is a fair enough Gordon and without any fault of his, once you've seen him as Felix Leiter (as he was the best Leiter for me) it's hard to not compare his take on Gordon with Leiter. Also once you've seen Mr Oldman in and as anything...well Mr Oldman is my best Gordon (like Mr Simmons is my best JJJameson).Mr Farrell was a believable budding Cobblepot and I hope he brings the same effort to the supposed spinoff (suffice to say I also had enjoyed his take on Bullseye..but InBruges is till my best for Mr Farrell).Mr Turturro is limited but still impactful as was Mr Skarsgard.Direction/Plot - I appreciate good work and Mr Reeves clearly put in an honest effort. I enjoyed his vision and never felt bored or distracted whilst watching his movie. He is not Mr Nolan or Mr Burton or Mr Timm/Mr Dini, but a league of his own and in this, he owned it. Thank you for not messing it up.Story wise the movie is entertaining and well made - there is a threat, hero and allies must work to show their relevance and save the day - done quite effectively (not life changing but films rarely are, however storytelling is meaningful). Obviously production values are impressive and the cinematography is amazing. Set designs are useful while costumes are well thought out and used relevantly.Overall - 10 out of 10 from me.Vinaka from Fiji."
tt1877830,A good movie with occasional bursts of genius in an otherwise tedious film,6,"This movie wants to be so much more than it ends up being. The tone and color palette are incredible for the majority of the movie until they inexplicably change to a pastel for the final sequence, which is jarring, underwhelming and feels like a sequence from Batman Forever being stuck into a Tim Burton Batman film.Throughout the movie you feel like you really want to love it, you appreciate the quality of the production, and yet it feels soulless.The movie is over-long with some sequences being held for so long that I'd occasionally nod off.Batman is presented as a grounded emo-type loner who patrols the streets looking for signs of trouble, and his eventual reveal as Batman is quite basic. Yes, there is a scene in which he punches someone brutally, but the rest of the fight sequence is pedestrian.Batman works a case in a noirish setting as a semi-detective who tends to just stand still, brood and gaze intently at things. And Inspector Gordon relies so much on him that one wonders whether the viewer is missing some prodigious detective skills of his.The start of the investigation into a murder is drawn-out and, again, lacks any real punch.The Riddler starts off as very mysterious and well-executed. The main issue is that he disappears for the majority of the movie only to leave clues for Batman to solve, à la the Zodiac killer, but no genuine riddles. Once he reappears at the end, he seems to lack motivation for his actions and fails to appear anything other than a deranged child. One can see they were going for a similar disturbed edginess to Heath Ledger's Joker but it doesn't deliver. And his final plot of flooding Gotham doesn't appear to be of super-villain proportions and I failed to see the genius behind that plan. Like... why?Colin Farrell as Penguin and John Turturo as Falcons are brilliant. Bruce Wayne is too emo to appear as though he has any functioning life outside his mission as either a stalker or as Batman. Alfred is underused and his relationship with Bruce seems aloof. There is one scene at the hospital where the emotion finally sets in and it pulls at your heartstrings.I loved the backstory of Bruce's father. It was a great addition.Selina Kyle is excellent.As mentioned at the start, the finale is a real letdown and underwhelming. It feels like they wanted to do something big for the finale but it just feels tropey. It doesn't feel like a natural place the story would lead to. Zack Snyder, Christopher Nolan and Tim Burton were great with the final payoffs. This movie doesn't deliver that. It's a mind-bogglingly silly ""master plan"" by the Riddler. And the Riddler loses all his initial mystique in the third act of the film when he finally reappears.And don't get me started about the silly Joker tacked on at the end. You know the director is aiming for something nightmarishly disturbed and maniacal but it doesn't work. The Joker sounds like Jim Carrey and it's silly that it's him who says ""riddle me this"" instead of the Riddler. And their scene ends with childish maniacal laughter.Paterson plays Batman well. His voice is excellent and his voiceovers at the start are brilliant. It's just too bad they didn't use more of his narration throughout the movie; it would've worked a treat.The score is excellent although tends to primarily use the one theme with slight variations.Is the movie good? Your brain tells you that you are meant to say ""yes"" because there is a lot of quality in the film itself, but the sum of the parts is where it doesn't live up to its potential. It's over-long, poorly paced, with underdeveloped characters and a main villain who shows great promise at the start but ultimately underwhelms and the finale is jarring for all the wrong reasons. It isn't epic in any manner whatsoever although you know that's what they are trying for: but all they deliver is something tonally very different from the rest of the film, and the villainous plan is a head-scratcher due to its mediocrity.You will watch it once at the theatre and you will tell yourself ""I think it's good but I don't know why. Maybe I should watch it at home when it's released on home video so I can give it another go."" How many times will you watch it? Depends on your taste. Given how slow and long it is, my guess is that I'll only watch it one more time when it's released at home... but even then I'm unsure and not excited by that prospect.Did they make a mistake by making this movie? Not at all. I'm interested in such a different take and I'm happy it exists and that I got to watch it. It has some incredible moments. But that's it.Current number of views: 1 time at theatre (advanced screening)."
tt1877830,Batman doesn't solve the plot,,"I'm onboard with a different batman, not so comic books and more detective, but the plot underwhelmed. Batman ends up not solving anything. He's very smart following clues, but they end up not mattering because the Riddle gets what he wants. Too long."
tt1877830,The Batman,10,"Robert Pattinson is great, I loved this film but if you're reading reviews don't listen to metacritic they are awful. The Batman lives up to the hype for sure."
tt1877830,"Heavy going, but rewarding, until the ending.",7,"A serial killer strikes in Gotham City, killing important political figures, and leaving behind a series of cryptic clues, only Batman can stop him.It's certainly very different to all previous Batman films, it's definitely dark and atmospheric, but the pitch and narrative are very different. The Batman is told almost as a crime noir, made in a way that you could watch it in black and white to enjoy a different perspective.Interesting in that it's a real exploration of the character, his past and family, we get a sense as to why this Batman is so haunted.I wasn't blown away when I heard that Robert Pattinson was cast as Batman, Vengeance, but I was won over very quickly by him, clearly penned as a character with the weight of the world on his shoulders, this incarnation is dark, haunted, relentless, but strong and determined. Don't expect laughs or lighter moments, there aren't any.Andy Serkis awesome as always, I thought Colin Farrell and Paul Dano were great too.Great visuals throughout, Gotham looks terrific, and there are some terrific special effects, and a few duff ones too. I think Pattinson looked awesome in the costume, it was well designed.The music was fantastic I thought, one of the movie's best elements, interesting seeing so much carnage played out to Ave Maria, a real juxtaposition.I wish I could say it was without any flaws, as it is an epic, imaginative reimagining, one that deserved its success, however pacing is an issue, it feels long for the sake of being long at times, some scenes are painfully drawn out. Some of the dialogue was hard to make our at times too, was it me, or was some of it a little muffled?What I really didn't like though, the ending, that has to knock a couple of stars of the rating, it just didn't work.Interesting to see what comes next, this was an imaginative retelling.7/10."
tt1877830,The Batman Is A Hell Of A Movie,9,"Matt Reeves The Batman is a hell of a movie, it is the darkest live action Batman movie ever made, and the longest one too, The Batman fills with a top notch action sequence that not only exciting, but it's cinematic too, the cinematography was just incredible, Michael Giacchino The Batman theme song has just become one of my favorite movie theme song ever, it's enduringly great, the action is perfect itself without the theme but they making it even more perfect with the theme in the background especially when Batman shows up, it really making me hyped more because of that, Colin Farrell transformation is as amazing as his performance as The Penguin, Paul Dano performance is giving me a Heath Ledger Joker vibes but not trying to be Heath Ledger Joker which is still great, Paul Dano The Riddler is still a terrifying and a very disturbing villain, Zoe Kravits performances as Catwoman was amazing though she is not as wild as Michelle Pfeiffer in Batman Returns but boy did her gesture and look is as wild as Michelle Pfeiffer, and the Catwoman fighting sequence is definitely a win for Zoe and i did still like her a lot in here, and in the end we got The Batman himself, Robert Pattinson, all i can say about him as The Batman is that i hope everybody is starting to know him as the guy who play The Batman which is a really good movie and not the guy who play in the horrible Twilight film anymore because he is indeed an awesome Batman, now he was become my second favorite Batman next to Christian Bale in number one still, the story of The Batman itself is great, and my only problem with the movie is that there is quite a lot of particular scene that for me are just very slow or too slow, it's not boring but i feel like they can make it a little bit faster, if it's only one or two or three scene i probably still can forgive it but unfortunately it happens more than that, but at in the end The Batman is still a hell of a great movie, it's still amazing and it's still incredible, i was impress by most of the thing that happens, i was excited, i was hyped, i was stunt by all the amazing thing that they've done, The Batman is fire!!!."
tt1877830,A good Batman movie,6,"The headline can be taken two ways. If you remove any hype or expectations, saying it's a good movie is positive. But if you are hoping for an amazing new Batman iteration, good means it wasn't great, let alone amazing.This review will come off as negative but I did enjoy it. I love the tone. It's super dark and grounded in reality, even more than the Nolan trilogy. And it feels true to the character. Zoe Kravitz and Jeffrey Wright are great casting choices. It's a mostly well-made film and a good addition to the franchise. And the Bat suit looks awesome.At the same time, nothing about this movie wowed me. I did not connect with the characters, especially the villain. The relationships seem undeveloped and not organic. I was not nearly as emotionally invested in the story as I should have been. It mostly feels surface level.If you're a huge Batman fan, I think you will really enjoy it. But as a movie, I don't think it fires on all cylinders. The Nolan trilogy still reigns supreme. (1 viewing, fan early screening 3/2/2022)"
